product_item_id,product_id,variant_id,sku,product_title,campaign_id,site,status,quantity,compare_price,current_price,total_clicks,total_spend,total_conversions,total_conversion_value,compare_price_bucket
shopify_gb_7502163738874_42242485879034,7502163738874,42242485879034,CRSF1202BM+PHSH2PBRYB2PK+SCRN70BM2PK+SPUPBM2PK+LSFT220YB2PK+ICST64E272PK,Yellow Brass / yes,23110323532,UK,active,176,0.00,36.49,0,0.00,0.00,0.00,ZERO
shopify_gb_7502163738874_42242485944570,7502163738874,42242485944570,ENC2237,Stain Nickel / No,23110323532,UK,active,83,0.00,35.99,0,0.00,0.00,0.00,ZERO
shopify_gb_7502163738874_42242486010106,7502163738874,42242486010106,ENC2233,French Gold / No,23110323532,UK,active,169,0.00,35.99,0,0.00,0.00,0.00,ZERO
shopify_gb_7502163738874_42242486075642,7502163738874,42242486075642,ENC2219,Red / No,23110323532,UK,active,239,0.00,35.99,0,0.00,0.00,0.00,ZERO
shopify_gb_7502163738874_42242486173946,7502163738874,42242486173946,ENC2224,Blue / yes,23110323532,UK,active,300,0.00,29.99,0,0.00,0.00,0.00,ZERO
shopify_gb_7502163738874_42242486239482,7502163738874,42242486239482,ENC2221,Orange / No,23110323532,UK,active,180,0.00,31.49,0,0.00,0.00,0.00,ZERO
shopify_gb_7570088296698_42545081352442,7570088296698,42545081352442,PCBI500TP,Default Title,21242723265,UK,active,33,0.00,6.89,0,0.00,0.00,0.00,ZERO
shopify_gb_7600601727226_42706630181114,7600601727226,42706630181114,PCBI300TP,Pipe 30 cm,21242723265,UK,active,50,0.00,4.89,0,0.00,0.00,0.00,ZERO
shopify_gb_7600601727226_42706630213882,7600601727226,42706630213882,PCBI400TP,Pipe 40 cm,21242723265,UK,active,44,0.00,5.89,0,0.00,0.00,0.00,ZERO
shopify_gb_7600712679674_42707533562106,7600712679674,42707533562106,PCGZTC,Equal T,21242723265,UK,active,229,0.00,1.89,0,0.00,0.00,0.00,ZERO
shopify_gb_7608022499578_42743491952890,7608022499578,42743491952890,PCRN50TP,5 cm,21242723265,UK,active,33,0.00,0.65,0,0.00,0.00,0.00,ZERO
shopify_gb_7615777014010_42778681475322,7615777014010,42778681475322,LHRTE27BM,Default Title,21242723265,UK,active,3691,,1.49,0,0.00,0.00,0.00,NULL
shopify_gb_7615777112314_42778681770234,7615777112314,42778681770234,LHPVE27BM,Default Title,21242723265,UK,active,264,0.00,4.99,0,0.00,0.00,0.00,ZERO
shopify_gb_6756420288673_42898905989370,6756420288673,42898905989370,CRFF75WH,White,21242723265,UK,active,381,0.00,4.49,0,0.00,0.00,0.00,ZERO
shopify_gb_6756420288673_42898906054906,6756420288673,42898906054906,CRFF75CH,Chrome,21242723265,UK,active,103,0.00,4.49,0,0.00,0.00,0.00,ZERO
shopify_gb_7691075289338_43052077056250,7691075289338,43052077056250,PHUH1HETBM+LSSS300GR+ICST64E27,Yes / Green,23110323532,UK,active,410,,19.49,0,0.00,0.00,0.00,NULL
shopify_gb_7691075289338_43052077187322,7691075289338,43052077187322,PHUH1HETBM+LSSS300YE+ICST64E27,Yes / Yellow,23110323532,UK,active,136,,19.49,0,0.00,0.00,0.00,NULL
shopify_gb_7691075289338_43052077547770,7691075289338,43052077547770,PHUH1HETBM+LSSS300RR,No / Rustic Red,22079334413,UK,active,160,,16.99,0,0.00,0.00,0.00,NULL
shopify_gb_7862947610874_43752389148922,7862947610874,43752389148922,CGMLAG,Army Green / 1 Pc,21242723265,UK,active,958,,1.49,0,0.00,0.00,0.00,NULL
shopify_gb_7865820414202_43763599900922,7865820414202,43763599900922,LHC6E27WH6PK,6 Pack,21242723265,UK,active,14,,24.19,0,0.00,0.00,0.00,NULL
shopify_gb_7865820414202_43763599933690,7865820414202,43763599933690,LHC6E27WH5PK,5 Pack,21242723265,UK,active,17,,21.29,0,0.00,0.00,0.00,NULL
shopify_gb_7865820414202_43763599966458,7865820414202,43763599966458,LHC6E27WH3PK,3 Pack,21242723265,UK,active,29,,8.39,0,0.00,0.00,0.00,NULL
shopify_gb_7865865437434_43763710066938,7865865437434,43763710066938,LHC5E27WH6PK,6 Pack,21242723265,UK,active,728,,26.59,0,0.00,0.00,0.00,NULL
shopify_gb_7865865437434_43763710099706,7865865437434,43763710099706,LHC5E27WH5PK,5 Pack,21242723265,UK,active,874,,22.89,0,0.00,0.00,0.00,NULL
shopify_gb_7982900707578_44271545090298,7982900707578,44271545090298,CRSF100BC2PK+PHHT1PBRBC2PK,No,23110323532,UK,active,86,,14.80,0,0.00,0.00,0.00,NULL
shopify_gb_8004308926714_44450160804090,8004308926714,44450160804090,PCGZHN,Equal Nippl,21242723265,UK,active,47,0.00,0.99,0,0.00,0.00,0.00,ZERO
shopify_gb_8004344152314_44450301542650,8004344152314,44450301542650,PCGZ90EL,Default Title,21242723265,UK,active,17,,2.19,0,0.00,0.00,0.00,NULL
shopify_gb_4417286537312_44528750887162,4417286537312,44528750887162,LHCNE27SN,Satin Nickel,21242723265,UK,active,79,,5.89,0,0.00,0.00,0.00,NULL
shopify_gb_4417286537312_44528750919930,4417286537312,44528750919930,LHCNE27BY,Shiny Black,21242723265,UK,active,9,,5.89,0,0.00,0.00,0.00,NULL
shopify_gb_8013202063610_44530420842746,8013202063610,44530420842746,LSMCSPSQMC+RPM40WH,Default Title,21242723265,UK,active,62,,16.10,0,0.00,0.00,0.00,NULL
shopify_gb_8013804732666_44533785395450,8013804732666,44533785395450,LHNSE27FG,French Gold,21242723265,UK,active,89,,6.19,0,0.00,0.00,0.00,NULL
shopify_gb_8013925777658_44535024353530,8013925777658,44535024353530,LHTPE27KSN,Satin Nickel,21242723265,UK,active,50,,6.19,0,0.00,0.00,0.00,NULL
shopify_gb_8000785416442_44542984945914,8000785416442,44542984945914,WCCYSQGD+LDMT45E274,Gold / With Bulb,23590572906,UK,active,173,0.00,21.19,0,0.00,0.00,0.00,ZERO
shopify_gb_4417272414304_44627450855674,4417272414304,44627450855674,CRSF100CO+PHSQ1BRRCO,Copper,23110323532,UK,active,652,,9.89,0,0.00,0.00,0.00,NULL
shopify_gb_8053217886458_44694233121018,8053217886458,44694233121018,ENC5650,No,23110323532,UK,active,347,,29.69,0,0.00,0.00,0.00,NULL
shopify_gb_8062184456442_44717261062394,8062184456442,44717261062394,CRFF500CH+WCCY1ROCH3PK+LDDTCE27123PK,Crystal Chrome / Yes,23110323532,UK,active,33,,51.89,0,0.00,0.00,0.00,NULL
shopify_gb_8062184456442_44717261095162,8062184456442,44717261095162,CRFF500BM+WCCY1ROGD3PK,Black Gold / No,23110323532,UK,active,46,,44.89,0,0.00,0.00,0.00,NULL
shopify_gb_8075991318778_44755326140666,8075991318778,44755326140666,ENC5712,Yes,22079334413,UK,active,5,,87.69,0,0.00,0.00,0.00,NULL
shopify_gb_8104560591098_44852859142394,8104560591098,44852859142394,CRSF1206WH+PHBK1PWRWH6PK+ICST64E276PK,With Blub / White,23110323532,UK,active,28,,48.49,0,0.00,0.00,0.00,NULL
shopify_gb_8104560591098_44852859175162,8104560591098,44852859175162,CRSF1206BM+PHBK1PBRBA6PK+ICST64E276PK,With Blub / Black,23590572906,UK,active,16,,48.49,0,0.00,0.00,0.00,NULL
shopify_gb_8104560591098_44852859240698,8104560591098,44852859240698,CRSF1206RO+PHBK1PBRRO6PK+ICST64E276PK,With Blub / Rose Gold,23110323532,UK,active,26,,53.19,0,0.00,0.00,0.00,NULL
shopify_gb_8104560591098_44852859339002,8104560591098,44852859339002,CRSF1206FG+PHBK1PBRFG6PK+ICST64E276PK,With Blub / French Gold,23110323532,UK,active,28,,48.49,0,0.00,0.00,0.00,NULL
shopify_gb_8104560591098_44852859470074,8104560591098,44852859470074,CRSF1206CH+PHBK1PCRCH6PK,Without Blub / Chrome,23110323532,UK,active,18,,36.79,0,0.00,0.00,0.00,NULL
shopify_gb_8115372130554_44903100842234,8115372130554,44903100842234,CRFF100BM+PHSH1PBRYB+LSDO210YE,Yellow / No,23110323532,UK,active,292,0.00,14.89,0,0.00,0.00,0.00,ZERO
shopify_gb_8115372130554_44903100940538,8115372130554,44903100940538,CRFF100BM+PHSH1PBRYB+LSDO210OR+ICST64E27,Orange / Yes,23110323532,UK,active,169,0.00,17.89,0,0.00,0.00,0.00,ZERO
shopify_gb_8145329357050_45040516628730,8145329357050,45040516628730,STBFT50M48EWH,Pack 01,21069663519,UK,active,12728,,1.99,0,0.00,0.00,0.00,NULL
shopify_gb_8162308653306_45129094594810,8162308653306,45129094594810,LSCO335DG+RPR44WH,Green / Pack 1,22079334413,UK,active,44,,11.49,0,0.00,0.00,0.00,NULL
shopify_gb_8162308653306_45132342329594,8162308653306,45132342329594,LSCO335WH2PK+RPR44WH2PK,White / Pack 2,23590572906,UK,active,0,,21.29,0,0.00,0.00,0.00,NULL
shopify_gb_8162308653306_45132342395130,8162308653306,45132342395130,LSCO335GY2PK+RPR44WH2PK,Grey / Pack 2,23590572906,UK,active,19,,21.29,0,0.00,0.00,0.00,NULL
shopify_gb_8162308653306_45132342460666,8162308653306,45132342460666,LSCO335BM2PK+RPR44WH2PK,Black / Pack 2,23590572906,UK,active,30,,21.29,0,0.00,0.00,0.00,NULL
shopify_gb_8166990774522_45152882622714,8166990774522,45152882622714,ENC3730,Orange / Yes,23110323532,UK,active,42,0.00,17.90,0,0.00,0.00,0.00,ZERO
shopify_gb_8166990774522_45152882655482,8166990774522,45152882655482,CRSF100OR+PHCH1PWRSOR+LSCP150OR,Orange / No,23110323532,UK,active,42,0.00,15.20,0,0.00,0.00,0.00,ZERO
shopify_gb_8166990774522_45152882983162,8166990774522,45152882983162,CRSF100WH+PHCH1PWRSWH+LSCP150WH,White / No,23110323532,UK,active,60,0.00,12.89,0,0.00,0.00,0.00,ZERO
shopify_gb_8450902851834_46040107614458,8450902851834,46040107614458,WCB6BS+RPR44WH,Argent Brossé / Type - 3,21242723265,UK,active,197,,8.69,0,0.00,0.00,0.00,NULL
shopify_gb_8450902851834_46040107778298,8450902851834,46040107778298,WCB6BC+RPR44WH,Cuivre Brossé / Type - 3,21242723265,UK,active,384,,8.69,0,0.00,0.00,0.00,NULL
shopify_gb_8450902851834_46040108040442,8450902851834,46040108040442,WCB6BM+RPR44WH,Noir / Type - 3,21242723265,UK,active,372,,8.69,0,0.00,0.00,0.00,NULL
shopify_gb_7692731384058_46425796051194,7692731384058,46425796051194,ENC3681,Yes / Grey,23110323532,UK,active,23,0.00,40.49,0,0.00,0.00,0.00,ZERO
shopify_gb_5240106352801_46496034652410,5240106352801,46496034652410,CO126ACLAPK,6A / 10,21242723265,UK,active,177,,3.35,0,0.00,0.00,0.00,NULL
shopify_gb_4417255899232_31497525198944,4417255899232,31497525198944,24IP6720,Default Title,22079334413,UK,active,99,,9.49,0,0.00,0.00,0.00,NULL
shopify_gb_8630674882810_46694554468602,8630674882810,46694554468602,CRSF220SN,Satin Nickel,21242723265,UK,active,103,,14.29,0,0.00,0.00,0.00,NULL
shopify_gb_8630674882810_46694554501370,8630674882810,46694554501370,CRSF220WH,White,21242723265,UK,active,100,,14.29,0,0.00,0.00,0.00,NULL
shopify_gb_8630674882810_46694554534138,8630674882810,46694554534138,CRSF220YB,Yellow Brass,21242723265,UK,active,94,,14.29,0,0.00,0.00,0.00,NULL
shopify_gb_14846726799746_54807127228802,14846726799746,54807127228802,CRSFR80BM,Black,21242723265,UK,active,33,0.00,7.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14846726799746_54807127261570,14846726799746,54807127261570,CRSFR80SN,Satin Nickel,21242723265,UK,active,97,0.00,7.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14846726799746_54807127359874,14846726799746,54807127359874,CRSFR80CH,Chrome,21242723265,UK,active,116,0.00,7.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14877120692610_54866640830850,14877120692610,54866640830850,COPG135WH,PG 13.5,21242723265,UK,active,2198,0.00,1.15,0,0.00,0.00,0.00,ZERO
shopify_gb_14877120692610_54866640863618,14877120692610,54866640863618,COPG19WH,PG 19,21242723265,UK,active,1455,0.00,1.25,0,0.00,0.00,0.00,ZERO
shopify_gb_8009969238266_54873839272322,8009969238266,54873839272322,PCRN65TP,6.5cm,21242723265,UK,active,42,0.00,1.59,0,0.00,0.00,0.00,ZERO
shopify_gb_5661711302817_54881105543554,5661711302817,54881105543554,CO332AGY,3 way / 1,21242723265,UK,active,7111,,0.46,0,0.00,0.00,0.00,NULL
shopify_gb_14880702562690_54900949680514,14880702562690,54900949680514,ENC2414,Yes / Orange,23110323532,UK,active,90,,21.85,0,0.00,0.00,0.00,NULL
shopify_gb_14880702562690_54900949746050,14880702562690,54900949746050,PHCT1WHRWH+PHDO1PWRWH+LSCY290OR,No / Orange,23110323532,UK,active,90,,19.66,0,0.00,0.00,0.00,NULL
shopify_gb_14880702562690_54900954628482,14880702562690,54900954628482,ENC2412,Yes / Grey,23110323532,UK,active,90,,21.85,0,0.00,0.00,0.00,NULL
shopify_gb_7987056181498_54963379077506,7987056181498,54963379077506,CNS500BC,Brushed Copper / 1,21242723265,UK,active,12,0.00,2.49,0,0.00,0.00,0.00,ZERO
shopify_gb_7987056181498_54963379110274,7987056181498,54963379110274,CNS500BC3PK,Brushed Copper / 3,21242723265,UK,active,4,0.00,5.99,0,0.00,0.00,0.00,ZERO
shopify_gb_7987073057018_54965393654146,7987073057018,54965393654146,CNT900RO,1,21242723265,UK,active,589,,3.75,0,0.00,0.00,0.00,NULL
shopify_gb_7987073057018_54965393719682,7987073057018,54965393719682,CNT900RO3PK,3,21242723265,UK,active,196,,6.59,0,0.00,0.00,0.00,NULL
shopify_gb_7987073057018_54965393785218,7987073057018,54965393785218,CNT900ROAPK,10,21242723265,UK,active,58,,26.90,0,0.00,0.00,0.00,NULL
shopify_gb_7467514429690_54968791007618,7467514429690,54968791007618,CNT900YB,1,21242723265,UK,active,292,0.00,3.75,0,0.00,0.00,0.00,ZERO
shopify_gb_14919907639682_54992767779202,14919907639682,54992767779202,LHPVE27BMAPK,10 Pack,21242723265,UK,active,26,0.00,10.69,0,0.00,0.00,0.00,ZERO
shopify_gb_7615777308922_54994809979266,7615777308922,54994809979266,LHRBE27BM,Pack 01,21242723265,UK,active,4137,,1.49,0,0.00,0.00,0.00,NULL
shopify_gb_14920702984578_54994979946882,14920702984578,54994979946882,LHRTE27WH,Pack 1,21242723265,UK,active,2916,0.00,4.49,0,0.00,0.00,0.00,ZERO
shopify_gb_14921103278466_54996473020802,14921103278466,54996473020802,LHRTE27BM,1 Pack,21242723265,UK,active,3691,,1.49,0,0.00,0.00,0.00,NULL
shopify_gb_14921103278466_54996473086338,14921103278466,54996473086338,LHRTE27BM5PK,5 Pack,21242723265,UK,active,738,,5.39,0,0.00,0.00,0.00,NULL
shopify_gb_14921103278466_54996473119106,14921103278466,54996473119106,LHRTE27BM6PK,6 Pack,21242723265,UK,active,615,,6.19,0,0.00,0.00,0.00,NULL
shopify_gb_14921103278466_54996473151874,14921103278466,54996473151874,LHRTE27BMAPK,10 Pack,21242723265,UK,active,369,,10.69,0,0.00,0.00,0.00,NULL
shopify_gb_7986253037818_54996685390210,7986253037818,54996685390210,LHRIE14BM3PK,Pack 3,21242723265,UK,active,409,,12.49,0,0.00,0.00,0.00,NULL
shopify_gb_7986253037818_54996685488514,7986253037818,54996685488514,LHRIE14BMAPK,Pack 10,21242723265,UK,active,122,,10.69,0,0.00,0.00,0.00,NULL
shopify_gb_7862139027706_54996699677058,7862139027706,54996699677058,LHRIE14WHAPK,10 Pcs,21242723265,UK,active,252,,10.69,0,0.00,0.00,0.00,NULL
shopify_gb_14907263746434_55015788216706,14907263746434,55015788216706,PHSHF1PBRYB+LSHH240BG+ICST64E27,Hemisphere shape / Yes,23110323532,UK,active,0,,20.60,0,0.00,0.00,0.00,NULL
shopify_gb_14907263746434_55015788249474,14907263746434,55015788249474,PHSHF1PBRYB+LSHH240BG,Hemisphere shape / No,23110323532,UK,active,0,,17.90,0,0.00,0.00,0.00,NULL
shopify_gb_14924979175810_55015925121410,14924979175810,55015925121410,CRSF100WH+PHRY2PCRBM,Black / No,23110323532,UK,active,101,0.00,11.69,0,0.00,0.00,0.00,ZERO
shopify_gb_14924979175810_55015925154178,14924979175810,55015925154178,CRSF100WH+PHRY2PCRPI,Pink / No,23110323532,UK,active,35,0.00,11.69,0,0.00,0.00,0.00,ZERO
shopify_gb_4460364791904_55018220355970,4460364791904,55018220355970,LHTEE27YB,Yellow Brass,21242723265,UK,active,140,0.00,5.70,0,0.00,0.00,0.00,ZERO
shopify_gb_14925604225410_55018459824514,14925604225410,55018459824514,PCGZ3WC,1,21242723265,UK,active,81,0.00,2.99,0,0.00,0.00,0.00,ZERO
shopify_gb_14933997158786_55051711512962,14933997158786,55051711512962,CRSF100CH+WSLS155CH,No,23590572906,UK,active,217,,6.89,0,0.00,0.00,0.00,NULL
shopify_gb_8009493381370_55064109482370,8009493381370,55064109482370,BLFS1BOB300+LDGU10WD5,Obsidian / 1 Pack,21069663519,UK,active,28,0.00,19.25,0,0.00,0.00,0.00,ZERO
shopify_gb_14965172797826_55135036080514,14965172797826,55135036080514,CGCYGB5PK,Green Brass,21242723265,UK,active,81,0.00,8.09,0,0.00,0.00,0.00,ZERO
shopify_gb_14965693940098_55136534135170,14965693940098,55136534135170,CGSRBM5PK,Black,21242723265,UK,active,296,0.00,4.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14965779759490_55136829899138,14965779759490,55136829899138,CGOVBM5PK,Black,21242723265,UK,active,351,0.00,2.79,0,0.00,0.00,0.00,ZERO
shopify_gb_14970788643202_55151854223746,14970788643202,55151854223746,SPSSDBMAPK,pack 10,21242723265,UK,active,7,0.00,5.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14970788643202_55151854256514,14970788643202,55151854256514,SPSSDBMCPK,Pack 20,21242723265,UK,active,0,0.00,7.09,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263055746,14983364116866,55196263055746,ENC8618,Green / 80cm / No,23110323532,UK,active,84,0.00,22.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263154050,14983364116866,55196263154050,ENC8658,Green / 80cm / Yes,23110323532,UK,active,84,0.00,25.79,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263186818,14983364116866,55196263186818,ENC8659,Grey / 80cm / Yes,23110323532,UK,active,8,0.00,25.79,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263317890,14983364116866,55196263317890,ENC8673,Yellow / 50cm / No,23110323532,UK,active,69,0.00,21.99,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263448962,14983364116866,55196263448962,ENC8621,Green / 30cm / No,22079334413,UK,active,84,0.00,20.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263481730,14983364116866,55196263481730,ENC8677,Grey / 30cm / No,22079334413,UK,active,8,0.00,20.89,0,0.00,0.00,0.00,ZERO
shopify_gb_14983364116866_55196263612802,14983364116866,55196263612802,ENC8682,Yellow / 30cm / Yes,23110323532,UK,active,69,0.00,23.99,0,0.00,0.00,0.00,ZERO
shopify_gb_14987781669250_55210368663938,14987781669250,55210368663938,CRSF120YB+HK10YB,1 Outlet,21242723265,UK,active,774,0.00,6.48,0,0.00,0.00,0.00,ZERO
shopify_gb_14987781669250_55210368729474,14987781669250,55210368729474,CRSF1205YB+HK10YB5PK,5 Outlet,21242723265,UK,active,97,0.00,11.98,0,0.00,0.00,0.00,ZERO
shopify_gb_7987056181498_55222752575874,7987056181498,55222752575874,CNS500BS,Brushed Silver / 1,21242723265,UK,active,23,0.00,2.49,0,0.00,0.00,0.00,ZERO
shopify_gb_7987056181498_55222752608642,7987056181498,55222752608642,CNS500RR,Rustic Red / 1,21242723265,UK,active,16,0.00,2.49,0,0.00,0.00,0.00,ZERO
shopify_gb_7987056181498_55222756999554,7987056181498,55222756999554,CNS500BS3PK,Brushed Silver / 3,21242723265,UK,active,7,0.00,5.99,0,0.00,0.00,0.00,ZERO
shopify_gb_14987781669250_55240978497922,14987781669250,55240978497922,CRSF1204YB+HK10YB4PK,4 Outlet,21242723265,UK,active,34,0.00,10.98,0,0.00,0.00,0.00,ZERO
shopify_gb_15047001506178_55488526090626,15047001506178,55488526090626,CGSPCL5PK,Clear,21242723265,UK,active,39,0.00,4.59,0,0.00,0.00,0.00,ZERO
shopify_gb_15072964149634_55593772286338,15072964149634,55593772286338,CRSF100BM+PHCH1BMRBM+LSSS300RR,Rustic Red,23110323532,UK,active,160,0.00,26.99,0,0.00,0.00,0.00,ZERO
shopify_gb_15072964149634_55593772319106,15072964149634,55593772319106,CRSF100BM+PHCH1BMRBM+LSSS300BS,Brushed Silver,23590572906,UK,active,60,0.00,26.99,0,0.00,0.00,0.00,ZERO
shopify_gb_6810064847009_55649641103746,6810064847009,55649641103746,PHSG1PBRYB+SCRN70BM+LSPG250AR,No,23110323532,UK,active,66,,22.89,0,0.00,0.00,0.00,NULL
shopify_gb_15154364776834_55847766196610,15154364776834,55847766196610,COT9ABMAPK,10 Pack,21242723265,UK,active,99,,32.90,0,0.00,0.00,0.00,NULL
shopify_gb_15154364776834_55847766229378,15154364776834,55847766229378,COT9ABM2PK,2 Pack,21242723265,UK,active,496,,6.58,0,0.00,0.00,0.00,NULL
shopify_gb_4417291845728_55861946253698,4417291845728,55861946253698,NFNC173PK,03 Pack,21242723265,UK,active,21,,17.91,0,0.00,0.00,0.00,NULL
shopify_gb_15274568614274_56391598899586,15274568614274,56391598899586,LHXCCE27BM,Black / 1 Pack,21242723265,UK,active,925,,4.49,0,0.00,0.00,0.00,NULL
shopify_gb_15274568614274_56391604306306,15274568614274,56391604306306,LHXCCE27RR,Red / 1 Pack,21242723265,UK,active,954,,4.49,0,0.00,0.00,0.00,NULL
shopify_gb_15274568614274_56391604339074,15274568614274,56391604339074,LHXCCE27WH,White / 1 Pack,21242723265,UK,active,811,,4.49,0,0.00,0.00,0.00,NULL
shopify_gb_15274568614274_56414048158082,15274568614274,56414048158082,LHXCCE27WH2PK,White / 2 Pack,21242723265,UK,active,405,,7.82,0,0.00,0.00,0.00,NULL
shopify_gb_15348209549698_56698076332418,15348209549698,56698076332418,CRSFM110080CH,Chrome,21242723265,UK,active,205,,6.29,0,0.00,0.00,0.00,NULL
shopify_gb_8009880633594_56742988317058,8009880633594,56742988317058,PCGZ20MX,1,21242723265,UK,active,148,0.00,5.69,0,0.00,0.00,0.00,ZERO
shopify_gb_8009880633594_56750275920258,8009880633594,56750275920258,PCGZ20MX2PK,2,21242723265,UK,active,74,0.00,7.09,0,0.00,0.00,0.00,ZERO
shopify_gb_15370555851138_56782109409666,15370555851138,56782109409666,TPBP1SHRWO,Natural Wood Top Hole,21242723265,UK,active,99,,7.59,0,0.00,0.00,0.00,NULL
